사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2023093000100212,2023년 9월 30일 15시,토요일,대전광역시 중구 유천동,경상사고,0,0,2,1,차대차 - 측면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로부근,승용,남,67세,부상신고,승용,남,63세,경상
2023093000100243,2023년 9월 30일 16시,토요일,대전광역시 동구 판암동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,68세,상해없음,화물,남,55세,경상
2023093000100244,2023년 9월 30일 16시,토요일,대전광역시 서구 가수원동,경상사고,0,0,8,0,차대차 - 추돌,기타,건조,맑음,기타 - 기타,승용,남,79세,상해없음,승용,남,49세,경상
2023093000100275,2023년 9월 30일 17시,토요일,대전광역시 서구 용문동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,39세,상해없음,승용,여,34세,경상
2023093000100346,2023년 9월 30일 20시,토요일,대전광역시 동구 삼괴동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,51세,상해없음,승용,남,21세,상해없음
2023093000100347,2023년 9월 30일 20시,토요일,대전광역시 서구 용문동,중상사고,0,3,6,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,29세,기타불명,승용,남,33세,경상
2023093000100348,2023년 9월 30일 20시,토요일,대전광역시 대덕구 비래동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승합,여,49세,상해없음,승용,남,46세,경상
2023093000100366,2023년 9월 30일 21시,토요일,대전광역시 중구 중촌동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,61세,상해없음,승용,남,30세,경상
2023093000100393,2023년 9월 30일 23시,토요일,대전광역시 중구 태평동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,21세,상해없음,자전거,여,24세,경상
2023093000100394,2023년 9월 30일 23시,토요일,대전광역시 서구 갈마동,중상사고,0,1,0,0,차대차 - 기타,기타,건조,맑음,기타 - 기타,자전거,남,47세,상해없음,이륜,남,28세,중상
2023100100100016,2023년 10월 1일 00시,일요일,대전광역시 서구 월평동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,29세,상해없음,승용,남,38세,경상
2023100100100047,2023년 10월 1일 04시,일요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,32세,상해없음,보행자,남,30세,경상
2023100100100099,2023년 10월 1일 10시,일요일,대전광역시 서구 관저동,중상사고,0,2,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,49세,중상,승용,남,56세,중상
2023100100100100,2023년 10월 1일 10시,일요일,대전광역시 유성구 용계동,부상신고사고,0,0,0,2,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,남,58세,상해없음,승용,남,61세,부상신고
2023100100100125,2023년 10월 1일 11시,일요일,대전광역시 유성구 전민동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,자전거,남,67세,중상,승용,남,28세,상해없음
2023100100100193,2023년 10월 1일 13시,일요일,대전광역시 중구 대흥동,중상사고,0,1,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,원동기,남,59세,중상,승용,남,62세,경상
2023100100100194,2023년 10월 1일 13시,일요일,대전광역시 중구 목동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,단일로 - 기타,자전거,남,80세,경상,승용,여,39세,상해없음
2023100100100195,2023년 10월 1일 13시,일요일,대전광역시 서구 탄방동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,남,49세,상해없음,자전거,남,73세,경상
2023100100100224,2023년 10월 1일 14시,일요일,대전광역시 중구 오류동,경상사고,0,0,3,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로부근,화물,남,65세,상해없음,승용,남,65세,경상
2023100100100225,2023년 10월 1일 14시,일요일,대전광역시 대덕구 법동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,71세,상해없음,승용,여,49세,경상
2023100100100292,2023년 10월 1일 16시,일요일,대전광역시 유성구 노은동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 터널,승용,여,47세,상해없음,승용,남,61세,경상
2023100100100293,2023년 10월 1일 16시,일요일,대전광역시 유성구 봉명동,중상사고,0,2,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31세,상해없음,승용,여,28세,중상
2023100100100320,2023년 10월 1일 17시,일요일,대전광역시 중구 대흥동,중상사고,0,1,0,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,37세,상해없음,자전거,남,66세,중상
2023100100100347,2023년 10월 1일 18시,일요일,대전광역시 대덕구 법동,경상사고,0,0,1,0,차대차 - 기타,기타,건조,맑음,단일로 - 기타,승용,남,28세,상해없음,원동기,여,37세,상해없음
2023100100100381,2023년 10월 1일 19시,일요일,대전광역시 유성구 노은동,부상신고사고,0,0,0,2,차대차 - 측면충돌,차로위반,건조,맑음,교차로 - 교차로안,승용,여,41세,상해없음,승용,여,53세,기타불명
2023100100100396,2023년 10월 1일 20시,일요일,대전광역시 동구 구도동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,42세,상해없음,보행자,남,81세 이상,경상
2023100100100405,2023년 10월 1일 20시,일요일,대전광역시 서구 둔산동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,개인형이동수단(PM),남,20세 이하,상해없음,보행자,여,52세,부상신고
2023100100100406,2023년 10월 1일 20시,일요일,대전광역시 유성구 지족동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,35세,상해없음,이륜,남,63세,중상
2023100200100038,2023년 10월 2일 06시,월요일,대전광역시 중구 안영동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,65세,상해없음,화물,남,28세,경상
2023100200100074,2023년 10월 2일 09시,월요일,대전광역시 동구 세천동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,남,56세,상해없음,화물,남,60세,중상
2023100200100075,2023년 10월 2일 09시,월요일,대전광역시 유성구 덕명동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로부근,승용,여,58세,상해없음,보행자,여,48세,경상
2023100200100123,2023년 10월 2일 11시,월요일,대전광역시 유성구 전민동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,남,71세,상해없음,보행자,남,33세,경상
2023100200100156,2023년 10월 2일 12시,월요일,대전광역시 서구 내동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,63세,상해없음,화물,남,30세,경상
2023100200100157,2023년 10월 2일 12시,월요일,대전광역시 서구 월평동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,74세,상해없음,보행자,여,56세,경상
2023100200100158,2023년 10월 2일 12시,월요일,대전광역시 유성구 관평동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,60세,상해없음,이륜,남,27세,중상
2023100200100269,2023년 10월 2일 15시,월요일,대전광역시 서구 만년동,경상사고,0,0,1,1,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,자전거,여,25세,경상,자전거,남,12세 이하,부상신고
2023100200100295,2023년 10월 2일 16시,월요일,대전광역시 동구 가양동,경상사고,0,0,1,0,차대차 - 측면충돌,불법유턴,건조,맑음,단일로 - 기타,개인형이동수단(PM),여,20세 이하,경상,승용,여,34세,상해없음
2023100200100296,2023년 10월 2일 16시,월요일,대전광역시 서구 월평동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,56세,상해없음,승합,남,51세,경상
2023100200100297,2023년 10월 2일 16시,월요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,27세,상해없음,승용,남,35세,경상
2023100200100395,2023년 10월 2일 19시,월요일,대전광역시 중구 목동,중상사고,0,1,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로부근,이륜,남,32세,중상,승용,여,56세,경상
2023100200100396,2023년 10월 2일 19시,월요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,43세,상해없음,이륜,남,29세,경상
2023100200100397,2023년 10월 2일 19시,월요일,대전광역시 유성구 봉명동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,기타 - 기타,승용,남,67세,상해없음,승용,남,27세,경상
2023100200100422,2023년 10월 2일 20시,월요일,대전광역시 동구 자양동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,26세,상해없음,보행자,남,37세,경상
2023100300100029,2023년 10월 3일 04시,화요일,대전광역시 서구 월평동,중상사고,0,1,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,남,69세,기타불명,보행자,여,34세,중상
2023100300100040,2023년 10월 3일 06시,화요일,대전광역시 서구 도안동,경상사고,0,0,1,0,차대차 - 후진중충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,67세,상해없음,승용,남,24세,경상
2023100300100052,2023년 10월 3일 07시,화요일,대전광역시 서구 용문동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,30세,상해없음,이륜,여,30세,경상
2023100300100060,2023년 10월 3일 08시,화요일,대전광역시 중구 태평동,경상사고,0,0,2,0,차대차 - 기타,신호위반,건조,흐림,교차로 - 교차로부근,승용,남,60세,상해없음,화물,남,68세,경상
2023100300100117,2023년 10월 3일 12시,화요일,대전광역시 서구 도마동,경상사고,0,0,1,0,차대차 - 기타,직진우회전진행방해,건조,맑음,교차로 - 교차로부근,이륜,남,43세,상해없음,자전거,남,70세,경상
2023100300100136,2023년 10월 3일 13시,화요일,대전광역시 유성구 지족동,중상사고,0,1,2,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,54세,상해없음,이륜,남,47세,중상
2023100300100163,2023년 10월 3일 14시,화요일,대전광역시 동구 자양동,경상사고,0,0,1,0,차대차 - 측면충돌,불법유턴,건조,맑음,교차로 - 교차로안,이륜,남,25세,상해없음,승용,여,58세,경상
2023100300100198,2023년 10월 3일 15시,화요일,대전광역시 동구 대동,중상사고,0,1,0,0,차대차 - 측면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,54세,상해없음,이륜,남,26세,중상
2023100300100199,2023년 10월 3일 15시,화요일,대전광역시 대덕구 오정동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,20세 이하,상해없음,보행자,여,62세,부상신고
2023100300100250,2023년 10월 3일 17시,화요일,대전광역시 서구 월평동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,53세,상해없음,이륜,남,21세,중상
2023100300100277,2023년 10월 3일 18시,화요일,대전광역시 동구 정동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,31세,상해없음,이륜,남,64세,중상
2023100300100278,2023년 10월 3일 18시,화요일,대전광역시 유성구 교촌동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,교차로 - 교차로부근,승용,남,71세,상해없음,보행자,여,12세 이하,경상
2023100300100295,2023년 10월 3일 19시,화요일,대전광역시 유성구 봉명동,중상사고,0,1,0,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,58세,기타불명,이륜,남,28세,중상
2023100300100315,2023년 10월 3일 20시,화요일,대전광역시 동구 용전동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,55세,상해없음,승용,남,55세,경상
2023100300100316,2023년 10월 3일 20시,화요일,대전광역시 서구 탄방동,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승합,남,68세,상해없음,,,,
2023100300100329,2023년 10월 3일 21시,화요일,대전광역시 동구 삼정동,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,기타 - 기타,승용,남,22세,기타불명,승용,남,32세,경상
2023100300100346,2023년 10월 3일 22시,화요일,대전광역시 중구 태평동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,기타불명,기타불명,미분류,기타불명,보행자,남,73세,경상
2023100400100021,2023년 10월 4일 03시,수요일,대전광역시 서구 갈마동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,33세,기타불명,승용,남,30세,경상
